id,system,category,subcategory,plain_text,source_file
ACCESSIBILITY::kaleidoscope_eng::80,ACCESSIBILITY,SYSTEM,80,Goron's Bracelet,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::81,ACCESSIBILITY,SYSTEM,81,Silver Gauntlets,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::82,ACCESSIBILITY,SYSTEM,82,Golden Gauntlets,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::83,ACCESSIBILITY,SYSTEM,83,Silver Scale,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::84,ACCESSIBILITY,SYSTEM,84,Golden Scale,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::85,ACCESSIBILITY,SYSTEM,85,Giant's Knife (Broken),accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::86,ACCESSIBILITY,SYSTEM,86,WALLET ADULT,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::87,ACCESSIBILITY,SYSTEM,87,Giant's Wallet,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::88,ACCESSIBILITY,SYSTEM,88,Deku Seeds,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::89,ACCESSIBILITY,SYSTEM,89,Fishing Pole,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::90,ACCESSIBILITY,SYSTEM,90,Minuet of Forest,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::91,ACCESSIBILITY,SYSTEM,91,Bolero of Fire,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::92,ACCESSIBILITY,SYSTEM,92,Serenade of Water,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::93,ACCESSIBILITY,SYSTEM,93,Requiem of Spirit,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::94,ACCESSIBILITY,SYSTEM,94,Nocturne of Shadow,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::95,ACCESSIBILITY,SYSTEM,95,Prelude of Light,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::96,ACCESSIBILITY,SYSTEM,96,Zelda's Lullaby,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::97,ACCESSIBILITY,SYSTEM,97,Epona's Song,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::98,ACCESSIBILITY,SYSTEM,98,Saria's Song,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::99,ACCESSIBILITY,SYSTEM,99,Sun's Song,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::100,ACCESSIBILITY,SYSTEM,100,Song of Time,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::101,ACCESSIBILITY,SYSTEM,101,Song of Storms,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::102,ACCESSIBILITY,SYSTEM,102,Forest Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::103,ACCESSIBILITY,SYSTEM,103,Fire Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::104,ACCESSIBILITY,SYSTEM,104,Water Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::105,ACCESSIBILITY,SYSTEM,105,Spirit Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::106,ACCESSIBILITY,SYSTEM,106,Shadow Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::107,ACCESSIBILITY,SYSTEM,107,Light Medallion,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::108,ACCESSIBILITY,SYSTEM,108,Kokiri's Emerald,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::109,ACCESSIBILITY,SYSTEM,109,Goron's Ruby,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::110,ACCESSIBILITY,SYSTEM,110,Zora Sapphire,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::111,ACCESSIBILITY,SYSTEM,111,Stone of Agony,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::112,ACCESSIBILITY,SYSTEM,112,Gerudo's Card,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::113,ACCESSIBILITY,SYSTEM,113,Skulltula Token - $0,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::114,ACCESSIBILITY,SYSTEM,114,Piece of Heart - $0,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::115,ACCESSIBILITY,SYSTEM,115,Piece of Heart,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::116,ACCESSIBILITY,SYSTEM,116,Boss Key,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::117,ACCESSIBILITY,SYSTEM,117,Compass,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::118,ACCESSIBILITY,SYSTEM,118,Dungeon Map,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::119,ACCESSIBILITY,SYSTEM,119,Small Key,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::120,ACCESSIBILITY,SYSTEM,120,MAGIC SMALL,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::121,ACCESSIBILITY,SYSTEM,121,MAGIC LARGE,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::122,ACCESSIBILITY,SYSTEM,122,Biggoron's Sword,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::123,ACCESSIBILITY,SYSTEM,123,INVALID 1,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::124,ACCESSIBILITY,SYSTEM,124,INVALID 2,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::125,ACCESSIBILITY,SYSTEM,125,INVALID 3,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::126,ACCESSIBILITY,SYSTEM,126,INVALID 4,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::127,ACCESSIBILITY,SYSTEM,127,INVALID 5,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::128,ACCESSIBILITY,SYSTEM,128,INVALID 6,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::129,ACCESSIBILITY,SYSTEM,129,INVALID 7,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::130,ACCESSIBILITY,SYSTEM,130,Milk,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::131,ACCESSIBILITY,SYSTEM,131,Recovery Heart,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::132,ACCESSIBILITY,SYSTEM,132,Green Rupee,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::133,ACCESSIBILITY,SYSTEM,133,Blue Rupee,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::134,ACCESSIBILITY,SYSTEM,134,Red Rupee,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::135,ACCESSIBILITY,SYSTEM,135,Purple Rupee,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::136,ACCESSIBILITY,SYSTEM,136,Gold Rupee,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::137,ACCESSIBILITY,SYSTEM,137,INVALID 8,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::138,ACCESSIBILITY,SYSTEM,138,STICKS 5,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::139,ACCESSIBILITY,SYSTEM,139,STICKS 10,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::140,ACCESSIBILITY,SYSTEM,140,NUTS 5,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::141,ACCESSIBILITY,SYSTEM,141,NUTS 10,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::142,ACCESSIBILITY,SYSTEM,142,BOMBS 5,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::143,ACCESSIBILITY,SYSTEM,143,BOMBS 10,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::144,ACCESSIBILITY,SYSTEM,144,BOMBS 20,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::145,ACCESSIBILITY,SYSTEM,145,BOMBS 30,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::146,ACCESSIBILITY,SYSTEM,146,ARROWS SMALL,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::147,ACCESSIBILITY,SYSTEM,147,ARROWS MEDIUM,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::148,ACCESSIBILITY,SYSTEM,148,ARROWS LARGE,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::149,ACCESSIBILITY,SYSTEM,149,SEEDS 30,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::150,ACCESSIBILITY,SYSTEM,150,BOMBCHUS 5,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::151,ACCESSIBILITY,SYSTEM,151,BOMBCHUS 20,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::152,ACCESSIBILITY,SYSTEM,152,STICK UPGRADE 20,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::153,ACCESSIBILITY,SYSTEM,153,STICK UPGRADE 30,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::154,ACCESSIBILITY,SYSTEM,154,NUT UPGRADE 30,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::155,ACCESSIBILITY,SYSTEM,155,NUT UPGRADE 40,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::256,ACCESSIBILITY,SYSTEM,256,Haunted Wasteland,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::257,ACCESSIBILITY,SYSTEM,257,Gerudos Fortress,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::258,ACCESSIBILITY,SYSTEM,258,Gerudo Valley,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::259,ACCESSIBILITY,SYSTEM,259,Hylia Lakeside,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::260,ACCESSIBILITY,SYSTEM,260,Lon Lon Ranch,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::261,ACCESSIBILITY,SYSTEM,261,Market,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::262,ACCESSIBILITY,SYSTEM,262,Hyrule Field,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::263,ACCESSIBILITY,SYSTEM,263,Death Mountain,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::264,ACCESSIBILITY,SYSTEM,264,Kakariko Village,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::265,ACCESSIBILITY,SYSTEM,265,Lost Woods,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::266,ACCESSIBILITY,SYSTEM,266,Kokiri Forest,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::267,ACCESSIBILITY,SYSTEM,267,Zoras Domain,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::292,ACCESSIBILITY,SYSTEM,292,Hyrule Field,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::293,ACCESSIBILITY,SYSTEM,293,Kakariko Village,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::294,ACCESSIBILITY,SYSTEM,294,Graveyard,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::295,ACCESSIBILITY,SYSTEM,295,Zoras River,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::296,ACCESSIBILITY,SYSTEM,296,Kokiri Forest,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::297,ACCESSIBILITY,SYSTEM,297,Sacred Forest Meadow,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::298,ACCESSIBILITY,SYSTEM,298,Lake Hylia,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::299,ACCESSIBILITY,SYSTEM,299,Zoras Domain,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::300,ACCESSIBILITY,SYSTEM,300,Zoras Fountain,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::301,ACCESSIBILITY,SYSTEM,301,Gerudo Valley,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::302,ACCESSIBILITY,SYSTEM,302,Lost Woods,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::303,ACCESSIBILITY,SYSTEM,303,Desert Colossus,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::304,ACCESSIBILITY,SYSTEM,304,Gerudo's Fortress,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::305,ACCESSIBILITY,SYSTEM,305,Haunted Wasteland,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::306,ACCESSIBILITY,SYSTEM,306,Market,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::307,ACCESSIBILITY,SYSTEM,307,Hyrule Castle,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::308,ACCESSIBILITY,SYSTEM,308,Death Mountain Trail,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::309,ACCESSIBILITY,SYSTEM,309,Death Mountain Crater,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::310,ACCESSIBILITY,SYSTEM,310,Goron City,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::311,ACCESSIBILITY,SYSTEM,311,Lon Lon Ranch,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::312,ACCESSIBILITY,SYSTEM,312,Question Mark,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::kaleidoscope_eng::313,ACCESSIBILITY,SYSTEM,313,Ganon's Castle,accessibility/texts/kaleidoscope_eng.json
ACCESSIBILITY::filechoose_ger::file1,ACCESSIBILITY,SYSTEM,file1,Datei 1,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::file2,ACCESSIBILITY,SYSTEM,file2,Datei 2,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::file3,ACCESSIBILITY,SYSTEM,file3,Datei 3,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::options,ACCESSIBILITY,SYSTEM,options,Optionen,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::copy,ACCESSIBILITY,SYSTEM,copy,Kopieren,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::erase,ACCESSIBILITY,SYSTEM,erase,Löschen,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::quit,ACCESSIBILITY,SYSTEM,quit,Zurück,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::confirm,ACCESSIBILITY,SYSTEM,confirm,Ja,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::end,ACCESSIBILITY,SYSTEM,end,Ende,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::hyphen,ACCESSIBILITY,SYSTEM,hyphen,Bindestrich,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::period,ACCESSIBILITY,SYSTEM,period,Punkt,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::space,ACCESSIBILITY,SYSTEM,space,Raum,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::backspace,ACCESSIBILITY,SYSTEM,backspace,Rücktaste,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::capital_letter,ACCESSIBILITY,SYSTEM,capital_letter,Großbuchstabe $0,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::audio_stereo,ACCESSIBILITY,SYSTEM,audio_stereo,Sound - Stereo,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::audio_mono,ACCESSIBILITY,SYSTEM,audio_mono,Sound - Mono,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::audio_headset,ACCESSIBILITY,SYSTEM,audio_headset,Sound - Kopfhörer,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::audio_surround,ACCESSIBILITY,SYSTEM,audio_surround,Sound - Surround,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::target_switch,ACCESSIBILITY,SYSTEM,target_switch,Zielerfassung - Einmal drücken,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::target_hold,ACCESSIBILITY,SYSTEM,target_hold,Zielerfassung - Trigger halten,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::language_english,ACCESSIBILITY,SYSTEM,language_english,Sprache - Englisch,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::language_german,ACCESSIBILITY,SYSTEM,language_german,Sprache - Deutsch,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::language_french,ACCESSIBILITY,SYSTEM,language_french,Sprache - Französisch,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::quest_sel_vanilla,ACCESSIBILITY,SYSTEM,quest_sel_vanilla,Quest - Original,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::quest_sel_mq,ACCESSIBILITY,SYSTEM,quest_sel_mq,Quest - Master Quest,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::quest_sel_randomizer,ACCESSIBILITY,SYSTEM,quest_sel_randomizer,Quest - Randomizer,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::filechoose_ger::quest_sel_boss_rush,ACCESSIBILITY,SYSTEM,quest_sel_boss_rush,Quest - Boss Rush,accessibility/texts/filechoose_ger.json
ACCESSIBILITY::scenes_fra::0,ACCESSIBILITY,SYSTEM,0,Arbre Mojo,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::1,ACCESSIBILITY,SYSTEM,1,Caverne Dodongo,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::2,ACCESSIBILITY,SYSTEM,2,Ventre de Jabu-Jabu,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::3,ACCESSIBILITY,SYSTEM,3,Temple de la Forêt,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::4,ACCESSIBILITY,SYSTEM,4,Temple du Feu,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::5,ACCESSIBILITY,SYSTEM,5,Temple de l'Eau,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::6,ACCESSIBILITY,SYSTEM,6,Temple de l'Esprit,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::7,ACCESSIBILITY,SYSTEM,7,Temple de l'Ombre,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::8,ACCESSIBILITY,SYSTEM,8,Puits,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::9,ACCESSIBILITY,SYSTEM,9,Caverne Polaire,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::11,ACCESSIBILITY,SYSTEM,11,Gymnase Gerudo,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::12,ACCESSIBILITY,SYSTEM,12,Repaire des Voleurs,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::13,ACCESSIBILITY,SYSTEM,13,Tour de Ganon,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::16,ACCESSIBILITY,SYSTEM,16,Chasse aux Trésors,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::17,ACCESSIBILITY,SYSTEM,17,Monstre Insectoide Géant - Gohma,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::18,ACCESSIBILITY,SYSTEM,18,Dinosaure Infernal - King Dodongo,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::19,ACCESSIBILITY,SYSTEM,19,Anémone Bio-Electrique - Barinade,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::20,ACCESSIBILITY,SYSTEM,20,Esprit Maléfique de l'Au-Delà - Ganon Spectral,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::21,ACCESSIBILITY,SYSTEM,21,Dragon des Profondeurs - Volcania,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::22,ACCESSIBILITY,SYSTEM,22,Amibe Aquatique Géante - Morpha,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::23,ACCESSIBILITY,SYSTEM,23,Sorcières Jumelles - Duo Maléfique,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::24,ACCESSIBILITY,SYSTEM,24,Monstre de l'Ombre - Bongo Bongo,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::25,ACCESSIBILITY,SYSTEM,25,Seigneur du Malin - Ganondorf,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::30,ACCESSIBILITY,SYSTEM,30,Ruelle,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::31,ACCESSIBILITY,SYSTEM,31,Ruelle,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::32,ACCESSIBILITY,SYSTEM,32,Place du Marché,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::33,ACCESSIBILITY,SYSTEM,33,Place du Marché,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::34,ACCESSIBILITY,SYSTEM,34,Place du Marché,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::36,ACCESSIBILITY,SYSTEM,36,SCENE_SHRINE_N,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::37,ACCESSIBILITY,SYSTEM,37,SCENE_SHRINE_R,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::44,ACCESSIBILITY,SYSTEM,44,Bazar,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::45,ACCESSIBILITY,SYSTEM,45,Boutique Kokiri,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::46,ACCESSIBILITY,SYSTEM,46,Boutique Goron,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::47,ACCESSIBILITY,SYSTEM,47,Boutique Zora,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::49,ACCESSIBILITY,SYSTEM,49,Apothicaire,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::51,ACCESSIBILITY,SYSTEM,51,Foire aux Masques,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::54,ACCESSIBILITY,SYSTEM,54,Étable,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::56,ACCESSIBILITY,SYSTEM,56,Laboratoire du Lac,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::58,ACCESSIBILITY,SYSTEM,58,Cabane du fossoyeur,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::59,ACCESSIBILITY,SYSTEM,59,Fontaine Royale des Fées,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::60,ACCESSIBILITY,SYSTEM,60,Fontaine des Fées,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::61,ACCESSIBILITY,SYSTEM,61,Fontaine Royale des Fées,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::65,ACCESSIBILITY,SYSTEM,65,Tombe Royale,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::66,ACCESSIBILITY,SYSTEM,66,Jeu d'adresse,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::67,ACCESSIBILITY,SYSTEM,67,Temple du Temps,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::68,ACCESSIBILITY,SYSTEM,68,Sanctuaire des Sages,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::69,ACCESSIBILITY,SYSTEM,69,Cour du Château,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::70,ACCESSIBILITY,SYSTEM,70,Cour du Château,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::72,ACCESSIBILITY,SYSTEM,72,Endroit Inconnu,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::73,ACCESSIBILITY,SYSTEM,73,Étang,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::74,ACCESSIBILITY,SYSTEM,74,Cour du Château,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::75,ACCESSIBILITY,SYSTEM,75,Bowling Teigneux,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::79,ACCESSIBILITY,SYSTEM,79,Ganon,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::80,ACCESSIBILITY,SYSTEM,80,Maison des Araignées,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::81,ACCESSIBILITY,SYSTEM,81,Plaine d'Hyrule,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::82,ACCESSIBILITY,SYSTEM,82,Village Cocorico,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::83,ACCESSIBILITY,SYSTEM,83,Cimetière,accessibility/texts/scenes_fra.json
ACCESSIBILITY::scenes_fra::84,ACCESSIBILITY,SYSTEM,84,Fleuve Zora,accessibility/texts/scenes_fra.json
