domain,id,old_risk,new_risk,old_confidence,new_confidence,metadata_source,changed,notes
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L832,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L833,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L835,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L837,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L838,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L840,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L842,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L843,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L845,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L847,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L849,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L853,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L854,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L856,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L857,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L858,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L860,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L861,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L862,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L864,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L865,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L866,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L868,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L869,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L870,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L872,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L873,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L874,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L876,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L877,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L878,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L880,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L887,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L889,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L891,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L893,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L895,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L897,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L904,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L906,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L907,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L909,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L911,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L912,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L914,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L916,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L917,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L919,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L923,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L924,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L926,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L927,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L928,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L930,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L931,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L932,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L934,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L935,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L936,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L938,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L939,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L941,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L942,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L943,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L945,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L946,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L947,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L949,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L950,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L951,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L953,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L954,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L955,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L957,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L958,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L959,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L961,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L968,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L970,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L972,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L974,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L981,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L983,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L985,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L987,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L989,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L991,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L995,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L997,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L998,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1000,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1001,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1009,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1011,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1013,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1017,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1019,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1026,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1028,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1034,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1036,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1042,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1044,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1046,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1048,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1050,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1052,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1059,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1061,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1063,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1065,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1067,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1073,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1075,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1077,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1079,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1089,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1091,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1093,LOW_RISK,LOW_RISK,HIGH,HIGH,SOH_UI_STANDARD_OPTION,NO,"Cosmetic, audio, or standard UI toggle"
