id,system,max_line_length,line_count,page_count,risk_class,verdict,notes
Hint::RHT_GERUDO_FORTRESS_TO_GERUDO_TRAINING_GROUND_LOBBY::182,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZORAS_FOUNTAIN_TO_JABU_JABUS_BELLY_BEGINNING::183,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK01::286,RANDOMIZER,98,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK03::288,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK04::289,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK05::290,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK06::291,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK09::294,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK10::295,RANDOMIZER,92,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK15::300,RANDOMIZER,105,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK17::302,RANDOMIZER,131,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK29::314,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK30::315,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK32::317,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK34::319,RANDOMIZER,69,2,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK36::321,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK37::322,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK38::323,RANDOMIZER,81,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK39::324,RANDOMIZER,12,23,12,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK41::326,RANDOMIZER,74,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK42::327,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK44::329,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK45::330,RANDOMIZER,95,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK46::331,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK47::332,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK49::334,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK50::335,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK51::336,RANDOMIZER,14,5,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK52::337,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK53::338,RANDOMIZER,74,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK54::339,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK55::340,RANDOMIZER,52,4,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK56::341,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK58::342,RANDOMIZER,103,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK59::343,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK61::345,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK62::346,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK63::347,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK65::349,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK66::350,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK67::351,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK69::353,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JUNK70::354,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_QUEEN_GOHMA::381,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_PHANTOM_GANON::387,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_VOLVAGIA::389,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MORPHA::391,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BONGO_BONGO::393,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_OPEN_HINT::398,RANDOMIZER,87,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_VANILLA_HINT::399,RANDOMIZER,101,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_STONES_HINT::400,RANDOMIZER,83,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_MEDALLIONS_HINT::401,RANDOMIZER,74,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_DUNGEONS_HINT::402,RANDOMIZER,77,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_TOKENS_HINT::403,RANDOMIZER,91,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BRIDGE_GREG_HINT::404,RANDOMIZER,67,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_START_WITH_HINT::405,RANDOMIZER,66,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_VANILLA_HINT::406,RANDOMIZER,84,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_OWN_DUNGEON_HINT::407,RANDOMIZER,89,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_OVERWORLD_HINT::408,RANDOMIZER,85,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_ANY_DUNGEON_HINT::409,RANDOMIZER,84,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_ANYWHERE_HINT::410,RANDOMIZER,64,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_TRIFORCE_HINT::411,RANDOMIZER,97,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_BK_SKULLTULA_HINT::412,RANDOMIZER,138,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LACS_VANILLA_HINT::413,RANDOMIZER,127,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LACS_MEDALLIONS_HINT::414,RANDOMIZER,105,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LACS_STONES_HINT::415,RANDOMIZER,114,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LACS_REWARDS_HINT::416,RANDOMIZER,145,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LACS_DUNGEONS_HINT::417,RANDOMIZER,108,2,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SIX_TRIALS::418,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZERO_TRIALS::419,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CHILD_ALTAR_STONES::428,RANDOMIZER,47,8,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CHILD_ALTAR_TEXT_END_DOTOPEN::429,RANDOMIZER,52,2,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CHILD_ALTAR_TEXT_END_DOTSONGONLY::430,RANDOMIZER,52,3,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CHILD_ALTAR_TEXT_END_DOTCLOSED::431,RANDOMIZER,52,3,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ADULT_ALTAR_TEXT_END::432,RANDOMIZER,93,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANONDORF_HINT_LA_ONLY::433,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANONDORF_HINT_MS_ONLY::434,RANDOMIZER,109,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SHEIK_HINT_LA_ONLY::435,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DAMPE_DIARY::436,RANDOMIZER,90,4,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GREG_HINT::437,RANDOMIZER,86,6,3,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SARIA_TALK_HINT::438,RANDOMIZER,95,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SARIA_SONG_HINT::439,RANDOMIZER,95,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MIDO_HINT::440,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LOACH_HINT::441,RANDOMIZER,85,6,3,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FISHING_POLE_HINT::442,RANDOMIZER,53,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BIGGORON_HINT::444,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FROGS_HINT::445,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SKULLS_HINT::446,RANDOMIZER,79,3,2,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_JOKE02::448,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_JOKE04::450,RANDOMIZER,123,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_JOKE05::451,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GANON_JOKE10::454,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L82,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L83,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L134,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L138,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L153,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L155,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L156,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L166,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L168,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L169,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L177,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L178,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L179,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L180,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L183,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L184,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L185,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L186,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L196,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L196,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L199,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L200,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L200,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L203,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L209,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L211,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L215,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L225,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L319,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L322,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L328,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L330,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L334,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L335,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L336,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L336,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L337,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L338,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L339,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L342,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L347,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L348,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L349,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L349,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L350,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L351,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L352,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L355,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L375,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L378,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L387,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L396,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L402,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L404,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L406,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L407,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L408,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L409,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
ENTRANCE::L702,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SFM_WOLFOS_GROTTO_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SFM_DEKU_SCRUB_GROTTO_REAR,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SFM_DEKU_SCRUB_GROTTO_FRONT,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_HF_NEAR_MARKET_GROTTO_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_HF_OCARINA_OF_TIME_ITEM,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_HF_TEKTITE_GROTTO_FREESTANDING_POH,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GF_HBA_1000_POINTS,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GF_HBA_1500_POINTS,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMT_STORMS_GROTTO_CHEST,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
