resource,special_type,reason,confidence,recommended_future_path
gMsgKanji92F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92FATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji92FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9340Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9341Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9342Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9343Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9344Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9345Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9346Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9347Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9348Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9349Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji934FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9350Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9351Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9352Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9353Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9354Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9355Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9356Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9357Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9358Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9359Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji935FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9360Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9361Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9362Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9363Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9364Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9365Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9366Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9367Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9368Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9369Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji936FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9370Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9371Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9372Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9373Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9374Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9375Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9376Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9377Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9378Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9379Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji937ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji937BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji937CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji937DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji937ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9380Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9381Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9382Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9383Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9384Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9385Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9386Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9387Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9388Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9389Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji938FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9390Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9391Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9392Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9393Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9394Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9395Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9396Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9397Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9398Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9399Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji939FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93A9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93AATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93ABTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93ACTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93ADTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93AETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93AFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93B9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93BFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93C9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93CFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93D9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93DFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93E9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93EATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93EBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93ECTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93EDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93EETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93EFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93FATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji93FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9440Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9441Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9442Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9443Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9444Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9445Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji9446Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
