resource,category,reason,confidence
gMsgKanji97AFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97B9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97BFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97C9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97CFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97D9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97DFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97E9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97EATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97EBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97ECTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97EDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97EETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97EFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97FATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji97FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9840Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9841Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9842Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9843Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9844Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9845Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9846Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9847Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9848Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9849Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji984FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9850Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9851Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9852Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9853Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9854Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9855Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9856Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9857Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9858Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9859Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji985FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9860Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9861Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9862Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9863Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9864Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9865Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9866Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9867Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9868Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9869Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji986FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9870Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9871Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9872Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9873EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9874EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9875EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9876EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9877EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9878EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9879EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji987AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji987BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji987CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji987DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji987EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9880EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9881EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9882EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9883EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9884EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9885EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9886EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9887EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9888EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9889EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji988FEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9890EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9891EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9892EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9893EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9894EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9895EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9896EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9897EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9898EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji9899EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji989FEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98A9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98AAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98ABEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98ACEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98ADEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98AEEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98AFEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98B9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BBEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BCEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BDEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BEEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98BFEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98C9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CBEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CCEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CDEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CEEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98CFEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98D9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DBEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DCEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DDEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DEEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98DFEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98E9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98EAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98EBEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98ECEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98EDEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98EEEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98EFEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F0EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F1EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F2EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F3EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F4EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F5EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F6EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F7EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F8EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98F9EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98FAEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98FBEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji98FCEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gBottomOfTheWellPauseScreenMapBasement1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gBottomOfTheWellPauseScreenMapBasement1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gBottomOfTheWellPauseScreenMapBasement2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gBottomOfTheWellPauseScreenMapBasement2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gBottomOfTheWellPauseScreenMapBasement3LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gBottomOfTheWellPauseScreenMapBasement3RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapBasement1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapBasement1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapBasement2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapBasement2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor3LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDekuTreePauseScreenMapFloor3RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDodongosCavernPauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDodongosCavernPauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDodongosCavernPauseScreenMapFloor2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gDodongosCavernPauseScreenMapFloor2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor3LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor3RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor4LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor4RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor5LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gFireTemplePauseScreenMapFloor5RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapBasement1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapBasement1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapBasement2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapBasement2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapFloor2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gForestTemplePauseScreenMapFloor2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gIceCavernPauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gIceCavernPauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gJabuPauseScreenMapBasement1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gJabuPauseScreenMapBasement1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gJabuPauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gJabuPauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement3LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement3RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement4LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gShadowTemplePauseScreenMapBasement4RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gSpiritTemplePauseScreenMapFloor1LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gSpiritTemplePauseScreenMapFloor1RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gSpiritTemplePauseScreenMapFloor2LeftTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
gSpiritTemplePauseScreenMapFloor2RightTex,UI_2D,dedicated UI texture group 'map_48x85_static',HIGH
